"Intercept","IMD","Asian","Other","retailers___other","takeaway_sandwich_shop","pub_bar_nightclub","supermarkets_hypermarkets","hotel_bed_and_breakfast_guest_house","other_catering_premises","log_pop_density","alpha","MSOA21CD","MSOA21NM","x","y"
-3.54160014560444,0.00699236470876765,0.0223835757889773,-0.0713608602199022,0.00430726957312551,-0.00619731691100957,-0.0147166962949727,-0.0213618623375177,-0.0139326569660075,-0.00570817110555702,0.0768178326666145,0.286109301454888,"E02000065","Bexley 001",548360.50299195,180390.331120472
-3.49980215084094,0.00765446256173848,0.0240350107501112,-0.0276466788932615,0.00938995528472379,0.00365110722433571,-0.0139703563557401,-0.0225353950622529,0.00344935143376233,-0.00598118356732553,-0.000807244367878255,0.334802645707366,"E02000066","Bexley 002",548001.489334768,179327.599453778
-3.5437284359371,0.0105611927114987,0.0224232122102609,-0.0246028499998907,0.00462178021734538,0.00153051006612043,-0.0177294381488881,-0.0204380111667125,-0.00891489654132619,-0.0100413237687174,0.024261507497078,0.368046840855371,"E02000067","Bexley 003",549468.952314907,179398.431665616
-3.56587270702118,0.0138329882182971,0.0223009195684856,-0.00150972043488409,0.00161121664518334,0.00607898789611335,-0.0184451073666938,-0.0200405856986847,-0.0167377914045572,-0.01425419445965,0.00936625611879044,0.396545111303859,"E02000068","Bexley 004",550748.24257366,178863.325481442
-3.7307060599034,0.0136584693234811,0.0243485138097578,0.0100937600701362,0.00530895302867,0.0107544391532376,-0.0158070389371452,-0.0210829486263117,-0.00213676027180963,-0.0136707019615068,-0.0101348199422157,0.400291760557895,"E02000069","Bexley 005",550078.231506385,178180.150088348
-4.06611230087853,0.0112040216403975,0.0262724739594908,0.00835473563264826,0.0116606398256058,0.014311187562661,-0.0114954928964445,-0.0211463996325321,0.0133368529010617,-0.00757564693114454,-0.0091900431037716,0.370716762270231,"E02000070","Bexley 006",548276.467759098,178001.147590577
-4.263301856937,0.0150082052820091,0.0279432131080982,0.0168605941890595,0.00738097978108001,0.017468911393058,-0.0108314251956652,-0.0207141558673856,0.00701340887411661,-0.0127641975581964,0.00547016782244792,0.395202707979481,"E02000071","Bexley 007",549837.064536494,177250.672228525
-4.67014869070344,0.0207155990394713,0.0262354470689759,0.00862836356434798,-0.00233916938227072,0.0154664111512288,-0.0124332326990472,-0.0194625627642403,-0.027572259407163,-0.0234031693057344,0.0934762763396872,0.375688646713539,"E02000072","Bexley 008",552736.511675655,176997.895024562
-4.79265883045074,0.0123623211076205,0.0320399771713418,0.00902807317641151,0.0139818414789848,0.0224712424359695,-0.00589099784137877,-0.0203921151729936,0.0225635247276156,-0.00497380173979039,0.0201470826936938,0.372632035708723,"E02000073","Bexley 009",547830.263279316,176924.955971095
-4.6638818027708,0.0186240961769601,0.0297447521294684,0.0140380683333482,0.00256120560953046,0.0192981569097828,-0.00962591855068015,-0.0207382482658746,-0.00371733562374762,-0.0178834855694554,0.0552142253866344,0.388693762114578,"E02000074","Bexley 010",551324.881179298,176680.704250641
