MSOA21CD,Intercept,IMD,Asian,Black,Other,retailers___other,takeaway_sandwich_shop,pub_bar_nightclub,supermarkets_hypermarkets,hotel_bed_and_breakfast_guest_house,other_catering_premises,log_pop_density,local_R2,y_pred
E02000185,-6.38988705360711,-0.6221434625755935,0.1617816000724964,-0.11557169197830769,0.06101048408850614,0.1034132699303491,0.06392902673366457,-0.18131938153666685,-0.13588741406886218,0.047681112301153517,-0.1748267437921172,1.4340394148542677,0.41244893920104675,7.616484153693229
E02000186,-1.0614567885720083,-0.9483203205543546,0.06807984393357516,-0.21396063629041756,0.1312564040735851,0.09858700610451127,0.06155081252027174,-0.08477826905667547,-0.029584106265001554,-0.005622321912128483,-0.232357835120025,1.2108882503527678,0.3538798766142188,8.13275819213176
E02000187,0.5381799772709321,-0.9324970853829018,0.024777164841785583,-0.23682271642288244,0.2237926880108353,0.055835585036618444,0.07347057345263885,-0.03697333358826166,0.06635135556278901,0.013504330965538353,-0.20221337243048018,1.039651132231076,0.3254172617419214,8.443526988265724
E02000188,0.8437297513214608,-0.9254502633543582,0.047892161260680154,-0.18354777977853876,0.17629776944724168,0.09336575909759662,0.06621828971770372,-0.04685161022747662,-0.010746902708502454,-0.016136879104598822,-0.2319787768865881,0.9284599369747858,0.3583834145607753,9.858555468871788
E02000191,4.432793024188036,-0.9239070245253727,0.03432125844569115,-0.1289322124151364,0.24571874108333275,0.09529454698603887,0.07283947510487337,0.019182455700258186,-0.03228365610312045,-0.00456853975737323,-0.20408060478209872,0.37183330624692457,0.3812826271671062,6.407115913789444
E02000192,6.894804357100081,-0.9142775063976949,0.01368090132270644,-0.1346589349317102,0.31627803593669795,0.07314913308280842,0.07966419045741939,0.06856249447527034,0.015353772525511206,0.097367179572077,-0.09077733810977202,-0.03721429564209883,0.33093762836500323,8.407496055020628
E02000193,7.3964059745819695,-0.9588961592311599,0.018619872052148663,-0.11397575002398214,0.3308088269108475,0.08546317879551511,0.07926326466422534,0.0810964830688294,-0.050128699544213284,0.05310777664031474,-0.10971493969750994,-0.09568583936673097,0.3716842022167685,7.163067792938983
E02000194,-9.432904498415832,-0.6477670939421727,0.192040234249113,-0.0335218154063477,0.07538607730355551,0.002485113002083077,0.009701376846807996,0.07247182041780603,-0.14285412507301085,-0.3864333496363964,0.07888978164868635,1.6990715304446065,0.4128839694444259,3.4591879967178514
E02000195,-15.26425929669785,-0.4931296916629704,0.17417893752061087,0.004978079194014551,0.05496361868060018,0.0022083464371151027,0.023347139258289556,0.10149738202562106,-0.11920965097284347,-0.371604051313902,0.06543312506238066,2.1306444770149944,0.4015187344939073,4.976877330918908
E02000196,-17.105121068172423,-0.4466355504870363,0.19212865569091012,0.018824399632980944,-0.09716448365122948,0.012532972267448154,0.03182985232313966,0.14296098383941713,-0.08803375864207988,-0.3655822056273361,0.0928842160715182,2.2074643217763876,0.4232752010089294,6.345442820794558
E02000197,-17.389326413052192,-0.4196909209791767,0.19637919738091875,0.026088241740008355,-0.15594080835847257,0.017908681777279598,0.04029078010800348,0.15592724993496124,-0.07032791146420125,-0.3502995429809854,0.09513910387279627,2.165011226038021,0.4288466144340385,6.543030480833728
E02000198,-13.370554978122547,-0.5191587794744897,0.21808789956807997,0.004606831513118061,-0.19963714221030288,0.013320911147267528,0.02079588269045791,0.13719920784939593,-0.1030369104105634,-0.3895318887933389,0.12908414398992538,1.9112450531200262,0.45890989035587393,5.808586236451218
E02000199,-11.390186946290306,-0.5715060464866731,0.23109976948113947,-0.006170235341266275,-0.2572741318343989,0.014674375109357067,0.016613735742271495,0.13330268483438135,-0.1006265597942489,-0.3931734304853413,0.14666729992957095,1.7578966013098283,0.47913018536993657,5.388285142970911
E02000200,-7.882795090008794,-0.6792000808235293,0.23592307389995204,-0.03292218880599933,-0.22845029750114687,0.014018734066131919,0.012205883627712853,0.11373140506971495,-0.0986492278392456,-0.3902559566735658,0.1515036611351435,1.5016817059679006,0.48408398947658576,4.281997248449398
E02000201,-5.52053541371625,-0.7787064974419116,0.24671373753524045,-0.05679735255270649,-0.2615132964356647,0.018543576777756764,0.013330899846374067,0.1172556087179381,-0.07093223231027636,-0.38065098433786126,0.16763573697602333,1.3145737495724126,0.49976218325946176,5.129589499191869
E02000202,-13.967758333740218,-0.4491398408121156,0.23010820802843007,0.02266235809546971,-0.27857525539202493,0.021241848268431104,0.0316617542225809,0.17577006601076256,-0.07084424366927417,-0.3695217372248427,0.13911692806065762,1.8045270790779901,0.4725329599864907,9.33523670954975
E02000203,-11.497496106755861,-0.5270915943870053,0.24148420359971456,0.008311301552205178,-0.3264070989437996,0.019579043336575938,0.024614963022825495,0.16505313964040907,-0.07048836438844384,-0.3770609068679075,0.1589892862970181,1.6412981184530864,0.49601620394609225,5.384673029529124
E02000204,-12.690904256718227,-0.4106819687271129,0.2358515814370989,0.03289551808886815,-0.2910785051796978,0.023561261692918924,0.04017534091589251,0.18566621418349324,-0.05716093925993254,-0.3538745164747318,0.13778996548523786,1.5650434651184746,0.4750000124853101,9.722569396469956
E02000206,-8.443361892847788,-0.5989735844074662,0.2538929064249685,-0.004496884233832842,-0.34873263598538545,0.020828084182893624,0.026170815859201065,0.17187487689482486,-0.03335789784198328,-0.3648432881116874,0.17567165598969095,1.3246976333850693,0.5190727109787874,6.681455275927633
E02000207,-6.051899710970153,-0.7101691567515318,0.25777406616188847,-0.046213361290885636,-0.26990066143623515,0.020999960914486172,0.025308372877723168,0.15926329428344949,-0.0014565885050549648,-0.3538551070366571,0.18853242133559459,1.1786782232518007,0.5294427746581589,5.668759879764274
E02000208,-9.44382891007443,-0.4861292153748746,0.2534753413686721,0.022906483956959656,-0.3352836596928553,0.02242161075066771,0.03665353853190874,0.1939010231035035,-0.035718813196482214,-0.35200190535508347,0.1600052842369831,1.2529180820045105,0.5051890810074944,4.40025294675422
E02000209,-9.85956108464675,-0.3928450269015895,0.24996298624186813,0.04191326650346619,-0.3279449079390784,0.023514576434929935,0.049576504644073316,0.18751062751888925,-0.04730681227741153,-0.3389053032574465,0.14456499926032437,1.1744137995056407,0.4845003120257339,11.053096812983007
E02000210,-6.619779536452837,-0.6504803594814152,0.26242045279327864,-0.0212510222650052,-0.3155054045472788,0.021103382195187363,0.0292504645270979,0.17905121206545582,0.006543832638338354,-0.3507973098747079,0.18829586442015148,1.1241839649420613,0.5367113494121049,5.296700142056658
E02000211,-6.851417727408879,-0.6900747220740638,0.26042593065930847,-0.06983466460647564,-0.13789584480298644,0.02272598378502854,0.033658022679619544,0.16997400575130098,0.0399086658574595,-0.3304820370749719,0.1988087961011129,1.2002213812944091,0.5388340374355668,1.3915864698759415
E02000212,-7.365781531235392,-0.454830139723776,0.2666424001334918,0.03551579284422179,-0.34320328866617106,0.022252118414866125,0.05050573999687853,0.20270149583161634,-0.01599412784749189,-0.3321816566964236,0.15903714270491937,0.8955382755550085,0.5052928340810234,10.42311303411646
E02000213,-6.995278323014319,-0.5426960652705992,0.2675921021314842,0.015415785361015087,-0.33674937831280755,0.02186257133324985,0.0393024089392412,0.20474005572991683,0.0008574242855198672,-0.3421496496226038,0.1730294448009493,0.9688423705990669,0.5260008232130124,7.539777506389421
E02000214,-6.1106695255670695,-0.6763756822670955,0.2658106140192737,-0.04007996903676715,-0.23607906492166786,0.021243474485053253,0.03249978501927943,0.18574485081600006,0.04082904956595662,-0.3384033149505732,0.19853042014966088,1.0553546955448854,0.5505234444577398,4.653587249570735
E02000215,-6.045752441147233,-0.6094417002349855,0.270034795897823,-0.006398860946362696,-0.3006804444900768,0.020022910674947596,0.036483005782764456,0.19903792171056064,0.028753052107433938,-0.3381853299675057,0.18653091863628846,0.9351507585666339,0.5419047948352188,7.38171581521476
E02000216,-5.014925441816029,-0.5988536054306066,0.2780449934887201,-0.008886385305863588,-0.220693196608409,0.017280487861421133,0.04384460210071489,0.21360758345910558,0.0662365268796479,-0.31973765097620716,0.18918244236510018,0.7273681812737457,0.5517921631401184,20.787878385083864
E02000217,-5.31574424561831,-0.5070554927387649,0.280546340389968,0.028933409863141073,-0.3242834999356021,0.019705949726253193,0.05397385859913838,0.21298001814098255,0.02100881491693627,-0.32309218546680074,0.16933465991394214,0.646979471094781,0.5214049701373851,6.076639253637476
E02000218,-9.010447324079301,-0.5856066115160132,0.25233130252314384,-0.0730569302053698,0.07421268511899867,0.025057118192179238,0.05083220758904159,0.19932539358938758,0.08864981575822503,-0.2814434295541761,0.20930960022886533,1.2058351845116424,0.5519646189013684,4.006425312175193
E02000219,-7.074359998253433,-0.5984481536565393,0.26567433961942505,-0.04915628710360097,-0.010495298518249652,0.018703737121299448,0.044886489041046876,0.21090721182852434,0.0943602543274204,-0.2971299034420334,0.20176392870324655,0.9718089825360899,0.5635978921397252,3.712323860680531
E02000221,-3.3784827877485624,-0.5288690682275982,0.30048333792985393,0.03078359278467284,-0.32312808672292725,0.016369248897561334,0.0655649143540831,0.21829687656115968,0.05313379517045423,-0.30740577688790033,0.17608241115569295,0.354013793086866,0.5288337075562167,1.2512836796041134
E02000222,-3.670548641718503,-0.5650507563532186,0.29396570197211697,0.006361031443160005,-0.19179756150620178,0.014753686719878503,0.05547198934526085,0.23255283597232843,0.0892597631185961,-0.3042580055795784,0.18315297662445867,0.42681631430155836,0.5515514128729946,2.0904040172097953
E02000223,-9.337800786069375,-0.5454206490436355,0.24925539800513857,-0.07282134760051012,0.1884012245291395,0.026337197018177737,0.06434534716481785,0.22014523587379412,0.11610449878970394,-0.23914761540117713,0.21391975776428385,1.0976083906988794,0.55927542245982,4.808378509393158
E02000224,-2.6090880453808554,-0.5522182642926768,0.3087709768540291,0.020734635407416428,-0.24749204827849458,0.013867996794093326,0.06647102295803839,0.23370342480681983,0.08956250482366707,-0.2958754103906048,0.18056386024110002,0.23112034221656727,0.5437017208151849,2.093340752269071
E02000225,-9.678561504510927,-0.5339435770567369,0.24640494130671123,-0.07614390430497409,0.22507010242158207,0.028352647881297197,0.0705900149298513,0.224138098598342,0.12195855916801569,-0.2205675356138532,0.21649640454787,1.0951525599179757,0.5575914366924576,7.24683568086167
E02000226,-4.717801207689789,-0.5532473442719336,0.29070335334152353,-0.01033530679725185,-0.07422271747421133,0.012881896154883658,0.05438320213202773,0.23751166461022227,0.11354824903092971,-0.28926424543766055,0.18789529803403107,0.5279707978456847,0.5645646084224829,5.963533123768852
E02000227,-7.352421918411931,-0.5484532783316763,0.268282059705986,-0.04783337822642152,0.12255523198459672,0.01762144757500917,0.05735765641262223,0.23369437775735738,0.12607668133294136,-0.2579307534558097,0.20259047982301928,0.8418237190699117,0.5717865885680825,2.2009945051234654
E02000228,-3.0793831904771145,-0.5434310586476012,0.3116389073891516,0.010632159458535944,-0.1523014727049939,0.011888711934315524,0.06533336463192105,0.24592192008077896,0.11697378295064367,-0.2845434065557405,0.1820454438549778,0.24433520881258436,0.5565438698666764,2.7192984122865553
E02000229,-9.69494035860454,-0.5254389375130317,0.2466111223278874,-0.07599286357014733,0.24795653696991776,0.028931591050605138,0.07588732620711958,0.22914435523261922,0.12836062303960263,-0.20339964004396782,0.21751148939297477,1.0563075415729393,0.5570700998773005,3.839957851017161
E02000230,-2.0444834994098753,-0.5484024557046272,0.3244019351899139,0.031597053896923494,-0.33953058733316055,0.013220935814365835,0.07679899558095485,0.22494121887525373,0.08308342460298122,-0.2907921376988719,0.18328523604946534,0.12976471842502857,0.5369605481181481,5.083060072797997
E02000231,-2.4074453146026826,-0.5064471696590285,0.33200469786461506,0.036645434449170504,-0.40382841182371737,0.01847605877693822,0.09144488101159687,0.1998829967254035,0.0583855006911106,-0.2836802114281523,0.1903663605507732,0.10942812917436781,0.5191965597132024,5.284819884496181
E02000232,-4.421111828836596,-0.5216623116844643,0.3068522065795011,-0.005221860730177896,-0.012265972066696107,0.010506744671439715,0.06310685246379424,0.25530362467068446,0.13901898439671656,-0.26720126153884827,0.18425905278683088,0.36446819354912974,0.5697862775486734,1.6733936021811457
E02000233,-1.8216305184481305,-0.5524949511839847,0.3407703845961669,0.030931150419910333,-0.345830437007379,0.011748789841786948,0.0816631183752992,0.23367040230514735,0.10370208323459432,-0.2801685537912356,0.18747052460289007,0.052330459487979264,0.5446748627982719,2.1447258978420667
E02000234,-2.0338203248701388,-0.5291623015596906,0.3408369702656514,0.03311290743654278,-0.40121271263681635,0.016685358347663014,0.09218853522468201,0.21202188399448693,0.08336392527470285,-0.2738624599078096,0.19478422838077308,0.052978074407109776,0.528808099158452,2.830947753692537
E02000235,-2.4204704448922856,-0.5367251619048898,0.3368533953730225,0.024113871568295604,-0.2589014462760767,0.010617100772504079,0.07782944502143521,0.2448392173784901,0.12138247906566994,-0.26992150742990934,0.18458065760514786,0.09653237385680669,0.5527888055960274,2.1923415881810464
E02000236,-2.8033707712619584,-0.4708502688214315,0.3329801785147647,0.02414734422822904,-0.3502525701994302,0.02659298457440548,0.10687681286445352,0.19160201086219528,0.07371623544266456,-0.24501610979698096,0.20485062143304983,0.048699368462894854,0.5103888399610591,1.4481888308592024
E02000237,-2.268078256032567,-0.5301258773605031,0.3528168187886003,0.030679979409158363,-0.3980316176921018,0.015579500334859823,0.09387553887692428,0.2247366624947082,0.10652732750259782,-0.259652535973184,0.198177382946001,0.03845989406546724,0.5381722680016006,1.6448017639690886
E02000238,-17.98219058274661,-1.2431193241801306,0.0706585652625651,-0.2539198404143374,0.1356261354577698,-0.05523522179280338,0.0031303109959877305,0.38116572498017837,-0.2330010199075912,-0.645717425090242,0.00900534481783595,3.8132591298163856,0.4248049625040816,9.435900222776018
E02000239,-17.428135685085458,-1.0274092140968984,0.06944791237189979,-0.23206898823039684,0.14526198448547906,-0.03517432531488028,-0.02085805386992741,0.3994142354531817,-0.2015293350429263,-0.5460664289835637,0.03945673840538675,3.5161508294004715,0.4186823437781775,13.165263704087764
E02000240,-11.01899782908202,-1.508080790571205,0.07760731162360579,-0.26548278944216525,0.027576931067145094,-0.06604789949282663,0.021324582896606097,0.35159763477049266,-0.27477521565983604,-0.5549613472555138,-0.0001588387214470459,3.344720940444502,0.41700457899949706,9.46788453081102
E02000241,-13.864313788215199,-1.4247458840045624,0.08110814722800985,-0.2585139417378922,0.04116364151924076,-0.06832079179190488,0.013229480847364396,0.36507456504699914,-0.27912031598373227,-0.6175759614205758,0.016634309288268548,3.6119058930546313,0.4198781419746336,8.937409950140152
E02000242,-11.359920873606614,-0.6619234477238112,0.08254772842511515,-0.2020285939600035,0.11687639334967145,-0.015282516328992496,-0.025371967474946397,0.3661231446252555,-0.19154692068373302,-0.5668595228623525,0.09315418718326207,2.547042077513635,0.41451099816608655,10.236643566275985
E02000243,-13.053140634468736,-1.2386663952406582,0.08921175660443492,-0.23878224608182894,0.03141221112619674,-0.06620952753378244,-0.009805363465799521,0.3673917508249474,-0.28260374826774226,-0.8308326390045365,0.05136510353865531,3.4304687670987186,0.4164954087349159,9.755562153103599
E02000244,-11.454633706404945,-0.8050524941046897,0.09357542150699352,-0.21267212560519286,0.06292307581549367,-0.04411933622226989,-0.028302964385343563,0.34579815819826315,-0.244563295458131,-0.9832367069493971,0.0869158396904698,2.8849919481527757,0.4112406938011701,12.798839645187389
E02000245,-11.480373665398238,-1.4064145752496149,0.08817533248289156,-0.20872791001242158,-0.012384767509109024,-0.07713370328500153,0.018968498095109275,0.33535709574139083,-0.320282632597913,-0.5482168762550467,0.025329663789450018,3.3785268678194917,0.405848662183046,10.817024029315592
E02000246,-10.726663201229314,-1.3616039226244012,0.09205481508515334,-0.17201993740597932,-0.022226516500334442,-0.07910343375522189,0.025019323435299015,0.32471554433382954,-0.33548105329548905,-0.5074971681963767,0.0230342279215106,3.229480601877667,0.4000594146559552,4.599043368111001
E02000247,-14.423649923801191,-1.2579251169588739,0.09466268437403019,-0.19469819382405773,0.009685725293145375,-0.07823081707264427,0.004484068911299835,0.3438748535758601,-0.3244714887719341,-0.614802308469826,0.04806332694529793,3.6046056354095297,0.40794795960680585,10.42862014407594
E02000248,-8.542065400255787,0.16880790742988505,0.10475172908910757,-0.12095016692020197,0.17991091696395556,0.04989616577921182,0.0025136129075146174,0.26857683704553664,-0.15306528036056463,-0.5127032104249598,0.16685590384890314,1.3224589342275885,0.42063860598333225,12.19859001175649
E02000249,-15.359969643564316,-0.9646062278516749,0.11086240696880578,-0.15208989363765224,0.019740909190358036,-0.08079358690508658,-0.014001975955639179,0.3405993181370708,-0.3421034340236103,-0.7382758311450381,0.08585491920229416,3.504178256488767,0.4026816429600614,11.699861602785782
E02000250,-12.226168613292653,-0.046007486561104316,0.11791594165023933,-0.1378912659584755,0.11130057242742236,-0.008385685468862557,-0.021878621247968813,0.26945967542601135,-0.2268532187136409,-1.0279812461589326,0.15013667492998486,2.2711225898495573,0.4061714259712925,9.382593636500564
E02000251,-16.475821700069258,-0.9515801206671541,0.11324454614240687,-0.11722822363672525,0.014900931143507934,-0.08572551662740871,-0.008111962280132917,0.3366326193929296,-0.36312424438839475,-0.6459289245356028,0.08427950767090701,3.594663466674252,0.40099268889337564,13.726498386462906
E02000252,-6.245474147282938,0.29485924615387965,0.13241147950388357,-0.0707602961199793,0.31836530051287387,0.10837504889600699,0.019828867795440953,0.1866034203712075,-0.1143135062402548,-0.24005999238253006,0.11979671511091472,0.46650441033667217,0.4447681290557915,8.901519780491158
E02000253,-14.651847546328769,-0.5853644885762161,0.12377921409163174,-0.13074289674401632,0.06727908503539926,-0.0719773878674323,-0.03206206606227502,0.2935087263526361,-0.32536853533655097,-0.9505292403366628,0.11207649317308807,3.136903060011379,0.40096015410777247,9.78112988960915
E02000254,-18.740313343311485,-0.7542277110365317,0.12446571423489178,-0.026267544511616753,0.02771977106028034,-0.0912866963108456,-0.007647492150042304,0.32304569749481377,-0.399922307193315,-0.5579909089473275,0.09083197147272584,3.6253168193982517,0.3993359448085575,14.859667170835248
E02000255,-14.313219029984705,-0.28713822779650916,0.13126119241214362,-0.12010205914842371,0.10457798578078048,-0.05651943455512363,-0.03902003156193763,0.2601367862666604,-0.2964645855158509,-1.1223368006730423,0.12568781588276742,2.8333137470928653,0.40411458582596177,21.609357141936467
E02000256,-16.173141123791748,0.14063158973720769,0.14477591021555739,-0.08276519913612074,0.17112583982228302,-0.03840520315410957,-0.03304355851474472,0.21496079836914578,-0.27979895035431446,-1.1701655745628736,0.1566649782877608,2.604983439860187,0.40375553924452884,13.56502738603446
E02000258,-7.2025586261799734,0.4404136618394784,0.13235679858737642,-0.086608637085782,0.31528042267633016,0.09860956830984359,0.06117504235413718,0.1726510796900816,-0.14175908229777617,-0.43779918958090536,0.15898350125147231,0.5553966449727773,0.43659649276523943,11.852891721561248
E02000259,-19.196708509442352,-0.3396256831945712,0.13927257874792698,-0.04460799091167238,0.12169301149625633,-0.08471940695172347,-0.034743225298790925,0.27690194691651127,-0.3712852923291834,-0.8153544849009002,0.1226588511821631,3.383242794680115,0.3993183061789941,10.108903862572207
E02000260,-22.46837546311122,-0.33325841889728175,0.14578480644212832,0.10426093891346816,0.10145386412831076,-0.09683787373769825,-0.021971906014752282,0.2941049297630509,-0.446539405005638,-0.5179929723590919,0.10364657480102446,3.597359702128418,0.4054801221903364,19.555090797381734
E02000261,-5.101096545859697,0.4250812006077761,0.1474037962948564,-0.0751617217608111,0.3973293340137336,0.1299035103614244,0.10811662943845608,0.09058108232715445,-0.13552443931970742,-0.2934493967446864,0.06726813778151258,0.068878938713966,0.4471246449998436,11.035874935807907
E02000262,-6.881231358668723,0.49064476019331027,0.13567589364621901,-0.09012453177776306,0.37367013372709135,0.10717383741919345,0.10744926996534584,0.13182665117119347,-0.1494694351616123,-0.4383104132204456,0.14002141805234453,0.36266909893587584,0.4378823467224947,7.997216011465872
E02000263,-23.19495647206787,-0.26644981081569974,0.1495592378282158,0.17178164625358489,0.10604204219143662,-0.09686994003324521,-0.020524981679838003,0.2811293958783295,-0.4626994163349458,-0.4342375734394555,0.08938588400695796,3.5517854730894864,0.4105287996077665,19.462914702253165
E02000264,-9.62641964366883,0.4119616706493545,0.13389550208715534,-0.09935160127067476,0.3248181173186938,0.05274143650284718,0.0748644953673789,0.15383723806943123,-0.18909878406950933,-0.665229075930637,0.1777167354670004,1.0315996522749884,0.42426013363971243,9.86830171572463
E02000265,-21.071081109742718,0.19819295381531976,0.1610392622362148,0.006560767088952216,0.26165436506708295,-0.07735494359432046,-0.04896841597475149,0.19833416830706743,-0.35742563179691283,-0.9664789457060592,0.13621865303912858,3.0656884160509685,0.40660025688740786,9.75014617435393
E02000266,-25.0895421773051,-0.015232758735607019,0.1597846639545958,0.14382775076614268,0.19721635959730138,-0.10301980245819008,-0.04161673836605159,0.2572473163848993,-0.46443575414308247,-0.5903042649684812,0.11113093507402505,3.6237828062592987,0.4102686906365615,13.459902104716685
E02000267,-23.671848314244908,0.1190880004082781,0.1629272333372408,0.06786306086944952,0.26872104901277105,-0.0940160169229648,-0.05044595726161247,0.2185318431143272,-0.40847716510861165,-0.7687587163828583,0.12123478258849019,3.3736605268616495,0.4111940442705329,11.894482550115924
E02000268,-15.050173790427124,0.37396362997002897,0.14755357075804545,-0.06136073393060959,0.3350126339808402,-0.013992880895992856,0.020141354533307176,0.15306553701716702,-0.26232189722132904,-0.8757084877054523,0.17181311314605377,1.9377268394004097,0.4159214929368871,8.347310906624664
E02000269,-19.130129024165385,0.34251001580509544,0.1608682040423672,-0.00928819742284637,0.32539094054251777,-0.05630914497359482,-0.02981196475633266,0.16629394891924953,-0.3206683638650677,-0.9707362926981247,0.1477610003892747,2.5938826193016284,0.41400280295977493,10.096832965242289
E02000270,-6.965760525699382,0.4507409725223075,0.12449285843472904,-0.10806076015389618,0.39897519395824316,0.0878334669755389,0.14011214688830848,0.1118082596847163,-0.1698768739784084,-0.49022888271017284,0.14709732770431766,0.44449863572834014,0.43121752197224833,9.360687853645226
E02000271,-5.94896210123229,0.4696127618173538,0.14417838180529385,-0.09302243007517128,0.4225439198009738,0.12297282321112096,0.1582344118103218,0.062461975627682985,-0.15953070204813943,-0.35982258933767075,0.08184671767812732,0.12526773552162462,0.44081878116403056,8.265990487138346
E02000272,-23.74029034757895,0.32449500725827396,0.17128549143726443,0.09970578161274159,0.36710203489828164,-0.09615325947898974,-0.06443837793321558,0.1697048127530184,-0.4176062299845627,-0.8020097938335742,0.10900762049637032,3.157563864227001,0.42142860527917797,2.1307347494996662
E02000275,-25.51695910209365,0.11840670509193121,0.1681636561185088,0.2839829527666221,0.20700561313808918,-0.10815742521596514,-0.04901773208590833,0.23555468490838438,-0.5223846016497573,-0.4519104901367995,0.0863262653708595,3.4600796343448956,0.4264385060181179,19.547376741102404
E02000276,-18.471882309352104,0.36580105456419654,0.15454570715366475,0.020278159693860254,0.41249230791099256,-0.06250095716752789,-0.025229101854166075,0.12509435782800807,-0.356179429295792,-0.878595847865614,0.12515482112954296,2.43818974052226,0.4161444026364517,8.376612440118889
E02000277,17.135323843071127,-0.5316108479667023,0.2301908345217148,-0.08013740051390554,0.38105514812838914,-0.027216220785722042,0.15995122711216372,-0.09719833367902715,-0.11272574626908313,-0.5361665946440592,-0.09051629943482933,-1.3965787185733887,0.411758008502877,8.01709066744343
E02000278,16.309848577407692,-0.5157723928624861,0.2545840488976143,-0.08193554035841916,0.382299717038289,-0.014532213110358242,0.15458113782564262,-0.09634332115803129,-0.10114538424590494,-0.5112119598524545,-0.08929081097329147,-1.394348179151606,0.41768242792944943,9.539667852069773
E02000279,19.157214313348153,-0.5914509838102944,0.2115136888044549,-0.08673211236962246,0.37485026210044853,-0.043558031830533736,0.1660042386798016,-0.09903908278630671,-0.14330890409984526,-0.5636046699274883,-0.09448662767967936,-1.4701095507731883,0.4071248717730112,8.460348859142275
E02000280,8.754518781005924,-0.27574969444210784,0.18868641738126107,-0.06851901242709321,0.43376799807246635,0.04150605655350981,0.11869058105547042,-0.10557161464854202,0.020001222567175098,-0.31485462448601464,-0.07703964507501601,-0.8918119444702419,0.4079018786674501,4.600166840956074
E02000281,14.519396556291664,-0.49233406742384167,0.3028269961580972,-0.0846175392721851,0.36942429152929,0.013912635376284017,0.14049795331926693,-0.0937652921137226,-0.08451802905427953,-0.43838184776822603,-0.08703666071014339,-1.3562317619103528,0.4276275807422305,9.271616873444302
E02000282,17.677897180401384,-0.5568580101802719,0.28036579726330324,-0.09035114344605699,0.3784068573540065,-0.013612873244606367,0.15367626148382685,-0.091967597986662,-0.1219046182856798,-0.5131071165131398,-0.09421306807670234,-1.5374840444621163,0.4254306869454391,10.455336627855132
E02000283,19.90569002909977,-0.6091515994253635,0.2641405433102147,-0.09626893597181102,0.3763322106422689,-0.02833456023695953,0.15887620213729872,-0.09540423365551735,-0.15126411276664467,-0.5391034796091702,-0.09944643658107383,-1.6553944205795812,0.4255370381134011,11.913287401401952
E02000284,11.507861972019082,-0.38347664187437047,0.3088636163484569,-0.0793380297500902,0.37682388160107855,0.0438939406612488,0.12587905692167484,-0.09316620813562329,-0.048036240489016946,-0.3603516180601562,-0.0843843303365266,-1.2155507846983706,0.42599836785053385,2.3282738393819056
E02000285,13.443050533179159,-0.46525595739583225,0.3401560295961853,-0.08633722850393488,0.3692387785603416,0.02914699710090223,0.13523446447904408,-0.08607001920352739,-0.07848558965499693,-0.4091718813832453,-0.08747996992397013,-1.3554179263751882,0.4309135082130517,5.981983457602816
E02000286,10.137114634102852,-0.3057133599814419,0.2449220433864743,-0.07636367617493194,0.4063655508120023,0.049919749741356975,0.11721376398737413,-0.10242087399313411,-0.014420828815027167,-0.3195955172125727,-0.08239649256933797,-1.0811089389650346,0.41769664723232375,3.429449639547558
E02000287,2.428060772026271,-0.1585322197651679,0.011865351795888122,-0.08837730068552882,0.6147001373671465,0.03681894406604029,0.06222746125465936,-0.08906023384341605,0.1153494178672164,-0.07615638450033141,-0.068051723595454,-0.17621459414476082,0.3769806974345263,6.319454563282243
E02000288,18.60042764803533,-0.5955151511190326,0.338651853594646,-0.10249943106288278,0.37309516991485797,-0.002884105155383959,0.14733801341162098,-0.08384035080494819,-0.14215341852224528,-0.48793328392106006,-0.09952523669175184,-1.7017298880779603,0.43877011719281916,10.325572444728436
E02000289,8.757404744751433,-0.24259069109276182,0.1812061981875415,-0.08521559099354963,0.4586382362337642,0.05527816527674223,0.10460765952585827,-0.10531478881345435,0.018710485223888226,-0.2428017580623567,-0.08000457078273764,-0.9514114125905917,0.40803283180943933,5.295674987346704
E02000290,23.963333651179838,-0.7296163364847466,0.2495164632280137,-0.10953959052888233,0.35451218590971406,-0.041725152416354355,0.15989917051825014,-0.10214166420391553,-0.20408942264692986,-0.5592993910186542,-0.10807626600956763,-1.8968218393184073,0.4344085368552497,9.001123706683806
E02000291,13.93248283421054,-0.4934595372785073,0.3994587026309013,-0.09296758771311942,0.35428303671628414,0.03635808015080256,0.12863401472704875,-0.06939308529888666,-0.10423734319864728,-0.38539608371060247,-0.09275328323099528,-1.4656918382873059,0.44167115968316106,4.869274464220631
E02000292,16.418475868937108,-0.5576599891424487,0.3991604438552519,-0.10277060074833588,0.36897779613438675,0.01856105393782773,0.13833929298036973,-0.07032861651934312,-0.1299220095863173,-0.436958546749893,-0.09772453903324707,-1.6393962667639999,0.4439233890395922,7.010906521288874
E02000293,11.609170643322704,-0.3747200618098726,0.33814376836635757,-0.08234570656137935,0.35172070917896564,0.05552503897134992,0.11180348426745731,-0.08589376190260059,-0.06735921764347925,-0.3138229504291402,-0.08898721088289867,-1.2645077570227223,0.4329050664517012,1.710004952861917
E02000294,25.284869193487694,-0.761171892688141,0.33727485767810383,-0.12733339551241346,0.36402399179393535,-0.02399059061087606,0.14903729745560199,-0.09644836625490483,-0.22380158638943692,-0.5115448662518061,-0.1159900934730444,-2.179664903691501,0.4563369181305786,12.065186739161348
