BusinessTypeID,FHRSID,BusinessType,Hygiene,Latitude,LocalAuthorityBusinessID,LocalAuthorityCode,LocalAuthorityName,Longitude,RatingValue
1,1726671,Restaurant/Cafe/Canteen,5.0,51.6098746,351192,531,Waltham Forest,-0.0174603,4
1,1396347,Restaurant/Cafe/Canteen,5.0,51.5834749,349347,531,Waltham Forest,-0.0266347,5
4613,1454617,Retailers - other,5.0,51.5726717,349972,531,Waltham Forest,-0.0404083,4
7841,705026,Other catering premises,0.0,51.55547,8916,531,Waltham Forest,0.0053037,5
1,1714266,Restaurant/Cafe/Canteen,5.0,51.58474,351082,531,Waltham Forest,-0.0211233,5
4613,514994,Retailers - other,10.0,51.6177578,5760,531,Waltham Forest,-0.0183301,1
4613,514995,Retailers - other,0.0,51.5750769,5764,531,Waltham Forest,-0.0117721,5
4613,689544,Retailers - other,5.0,51.5841149,68130,531,Waltham Forest,-0.0240519,5
4613,746155,Retailers - other,0.0,51.5682182,139342,531,Waltham Forest,0.0112756,5
4613,1823742,Retailers - other,0.0,51.5761815,351615,531,Waltham Forest,-0.0122147,4
4613,515212,Retailers - other,5.0,51.631049,6095,531,Waltham Forest,0.0028396,5
4613,515674,Retailers - other,0.0,51.5894225,9747,531,Waltham Forest,-0.027922,5
4613,515241,Retailers - other,0.0,51.6179443,6168,531,Waltham Forest,-0.0081094,5
4613,1315147,Retailers - other,5.0,51.56611,348633,531,Waltham Forest,0.0099272,4
4613,515076,Retailers - other,10.0,51.5845411,5899,531,Waltham Forest,-0.0221279,3
4613,514031,Retailers - other,10.0,51.618564,10623,531,Waltham Forest,0.00515,4
4613,1407207,Retailers - other,5.0,51.5765232,348717,531,Waltham Forest,-0.0159378,4
4613,515286,Retailers - other,10.0,51.5844515,6234,531,Waltham Forest,-0.0344598,3
4613,1714257,Retailers - other,5.0,51.5678751,351069,531,Waltham Forest,-0.0401959,4
7843,1888450,Pub/bar/nightclub,10.0,51.5736426,351919,531,Waltham Forest,-0.0099153,2
4613,515106,Retailers - other,15.0,51.5513843,5939,531,Waltham Forest,-0.0040064,1
1,1668869,Restaurant/Cafe/Canteen,10.0,51.5825847,350898,531,Waltham Forest,-0.0298489,3
1,1852484,Restaurant/Cafe/Canteen,5.0,51.5657778,351774,531,Waltham Forest,0.0098982,5
1,1823740,Restaurant/Cafe/Canteen,5.0,51.5818531,351611,531,Waltham Forest,-0.0318003,5
1,514605,Restaurant/Cafe/Canteen,10.0,51.6085722,456,531,Waltham Forest,0.0004636,3
7844,1613499,Takeaway/sandwich shop,10.0,51.5907669,350636,531,Waltham Forest,-0.0047934,3
4613,514814,Retailers - other,5.0,51.5832107,52678,531,Waltham Forest,-0.0274978,4
7844,514400,Takeaway/sandwich shop,10.0,51.5903226,352,531,Waltham Forest,-0.0226279,3
1,1744346,Restaurant/Cafe/Canteen,5.0,51.5877294,351288,531,Waltham Forest,-0.0209736,5
4613,514955,Retailers - other,0.0,51.5700848,5681,531,Waltham Forest,0.0141141,5
4613,515187,Retailers - other,5.0,51.5996307,6051,531,Waltham Forest,-0.0157695,5
4613,592040,Retailers - other,5.0,51.5783082,62538,531,Waltham Forest,-0.0066519,4
4613,515250,Retailers - other,5.0,51.5679093,6181,531,Waltham Forest,-0.0154613,1
4613,1320206,Retailers - other,5.0,51.5961074,348670,531,Waltham Forest,-0.0238642,4
1,1744341,Restaurant/Cafe/Canteen,5.0,51.6305949,351283,531,Waltham Forest,0.0004643,5
1,1357824,Restaurant/Cafe/Canteen,10.0,51.589895,349042,531,Waltham Forest,-0.01807,4
1,632712,Restaurant/Cafe/Canteen,10.0,51.5731292,67717,531,Waltham Forest,-0.0157102,3
1,1624119,Restaurant/Cafe/Canteen,10.0,51.5846248,350710,531,Waltham Forest,-0.0201611,3
7844,1783353,Takeaway/sandwich shop,0.0,51.5840879,351450,531,Waltham Forest,-0.0229848,5
1,1086198,Restaurant/Cafe/Canteen,0.0,51.5847951,346074,531,Waltham Forest,-0.0010419,5
1,515061,Restaurant/Cafe/Canteen,5.0,51.5690476,5874,531,Waltham Forest,-0.0051665,3
1,1639424,Restaurant/Cafe/Canteen,0.0,51.5870998,350790,531,Waltham Forest,-0.0208188,2
1,1216223,Restaurant/Cafe/Canteen,,51.5690948,347638,531,Waltham Forest,-0.008544,4
1,1587181,Restaurant/Cafe/Canteen,5.0,51.5953826,350528,531,Waltham Forest,-0.0434026,5
1,1624125,Restaurant/Cafe/Canteen,0.0,51.5554086,350719,531,Waltham Forest,0.0057337,5
1,1644583,Restaurant/Cafe/Canteen,10.0,51.5545503,350805,531,Waltham Forest,-0.005094,3
7844,1878158,Takeaway/sandwich shop,,51.5838104,351876,531,Waltham Forest,-0.0241228,5
4613,515151,Retailers - other,5.0,51.5692632,5998,531,Waltham Forest,-0.0046232,5
1,1905689,Restaurant/Cafe/Canteen,10.0,51.5843076,9102766,531,Waltham Forest,-0.019482,3
1,804571,Restaurant/Cafe/Canteen,5.0,51.5820188,320086,531,Waltham Forest,-0.0187109,4
1,1375408,Restaurant/Cafe/Canteen,0.0,51.6153288,347135,531,Waltham Forest,-0.0177426,5
1,1687507,Restaurant/Cafe/Canteen,5.0,51.5648,350990,531,Waltham Forest,-0.0313,5
1,911469,Restaurant/Cafe/Canteen,0.0,51.6322694,339020,531,Waltham Forest,0.0056245,5
4613,1071114,Retailers - other,10.0,51.5772771,345030,531,Waltham Forest,-0.0265131,1
7844,1862580,Takeaway/sandwich shop,5.0,51.5529809,351810,531,Waltham Forest,0.0051942,4
4613,1630813,Retailers - other,5.0,51.5719828,350739,531,Waltham Forest,-0.0266556,4
1,1149454,Restaurant/Cafe/Canteen,5.0,51.5944131,347057,531,Waltham Forest,-0.0055722,5
4613,1823745,Retailers - other,0.0,51.571001,351618,531,Waltham Forest,-0.0432221,5
7844,1858284,Takeaway/sandwich shop,,51.5635097,351786,531,Waltham Forest,0.0100146,3
7844,1333670,Takeaway/sandwich shop,,51.5831959,348725,531,Waltham Forest,-0.0266179,4
1,514505,Restaurant/Cafe/Canteen,5.0,51.5955792,40837,531,Waltham Forest,-0.0347164,5
4613,1714281,Retailers - other,10.0,51.5707625,351118,531,Waltham Forest,-0.0246737,1
7843,654309,Pub/bar/nightclub,0.0,51.6165709,8887,531,Waltham Forest,-0.0220652,5
1,845946,Restaurant/Cafe/Canteen,10.0,51.5601023,338577,531,Waltham Forest,-0.009006,3
1,1834619,Restaurant/Cafe/Canteen,15.0,51.5716441,351686,531,Waltham Forest,-0.0081987,1
1,514925,Restaurant/Cafe/Canteen,5.0,51.6190932,5624,531,Waltham Forest,0.0068057,5
1,1783351,Restaurant/Cafe/Canteen,0.0,51.5825457,351448,531,Waltham Forest,-0.0131352,5
4613,1587175,Retailers - other,5.0,51.5880222,350521,531,Waltham Forest,-0.0216593,5
4613,1048692,Retailers - other,5.0,51.5535789,341313,531,Waltham Forest,0.004932,4
7843,1225565,Pub/bar/nightclub,0.0,51.633762,347870,531,Waltham Forest,0.0093174,5
1,1747009,Restaurant/Cafe/Canteen,5.0,51.5846779,351298,531,Waltham Forest,-0.012667,5
1,1438890,Restaurant/Cafe/Canteen,5.0,51.5947034,349909,531,Waltham Forest,-0.0062525,5
4613,1823748,Retailers - other,10.0,51.5800121,351624,531,Waltham Forest,-0.0330201,3
4613,1051917,Retailers - other,5.0,51.5968263,342803,531,Waltham Forest,-0.0115887,4
4613,514968,Retailers - other,0.0,51.596014,5699,531,Waltham Forest,-0.0066428,5
4613,1243313,Retailers - other,0.0,51.5956688,348117,531,Waltham Forest,-0.0346981,5
7841,1225562,Other catering premises,5.0,51.569778,347865,531,Waltham Forest,-0.0367517,5
1,689530,Restaurant/Cafe/Canteen,0.0,51.5689804,64882,531,Waltham Forest,-0.0283297,5
7844,1737654,Takeaway/sandwich shop,20.0,51.5662441,351243,531,Waltham Forest,0.0099764,0
4613,515206,Retailers - other,10.0,51.5799776,6079,531,Waltham Forest,-0.0038222,3
1,748101,Restaurant/Cafe/Canteen,5.0,51.5630774,109380,531,Waltham Forest,-0.0110402,4
7840,514796,Retailers - supermarkets/hypermarkets,0.0,51.6167786,5240,531,Waltham Forest,-0.0189216,5
7840,515033,Retailers - supermarkets/hypermarkets,0.0,51.5682114,58349,531,Waltham Forest,0.0095726,5
7840,514070,Retailers - supermarkets/hypermarkets,5.0,51.6041256,11944,531,Waltham Forest,-0.0210178,5
7840,515079,Retailers - supermarkets/hypermarkets,0.0,51.5595981,59004,531,Waltham Forest,-0.0089703,4
7840,514999,Retailers - supermarkets/hypermarkets,0.0,51.5828257,5768,531,Waltham Forest,-0.027601,5
4613,947866,Retailers - other,5.0,51.5692175,340081,531,Waltham Forest,-0.0081499,5
4613,514448,Retailers - other,10.0,51.5717701,37757,531,Waltham Forest,-0.0082076,1
4613,1735229,Retailers - other,10.0,51.5679312,351224,531,Waltham Forest,0.0086079,1
7844,514396,Takeaway/sandwich shop,5.0,51.5862964,34668,531,Waltham Forest,-0.0291833,4
4613,514570,Retailers - other,15.0,51.5821437,44028,531,Waltham Forest,-0.0303587,1
4613,560534,Retailers - other,0.0,51.5871197,58407,531,Waltham Forest,-0.0203993,4
4613,1030399,Retailers - other,10.0,51.5538744,342175,531,Waltham Forest,-0.0050082,3
1,1296829,Restaurant/Cafe/Canteen,5.0,51.5679237,347449,531,Waltham Forest,0.008521,4
1,1729024,Restaurant/Cafe/Canteen,10.0,51.5592588,351168,531,Waltham Forest,-0.007528,3
1,514614,Restaurant/Cafe/Canteen,15.0,51.5665371,45974,531,Waltham Forest,-0.0210041,1
7844,1538290,Takeaway/sandwich shop,0.0,51.6309189,348190,531,Waltham Forest,0.0025594,5
4613,515413,Retailers - other,5.0,51.5946227,7226,531,Waltham Forest,-0.0057363,3
1,515372,Restaurant/Cafe/Canteen,5.0,51.5685821,6715,531,Waltham Forest,0.0115514,4
7843,1668866,Pub/bar/nightclub,0.0,51.616797,350654,531,Waltham Forest,-0.0184153,4
1,1683353,Restaurant/Cafe/Canteen,5.0,51.5636644,350957,531,Waltham Forest,-0.0058927,4
7844,515327,Takeaway/sandwich shop,10.0,51.57971,63056,531,Waltham Forest,-0.0327011,3
4613,514961,Retailers - other,0.0,51.5832377,5688,531,Waltham Forest,-0.0264284,5
7844,514610,Takeaway/sandwich shop,5.0,51.587437,45787,531,Waltham Forest,-0.0398459,4
7841,1804593,Other catering premises,,51.5642476,351533,531,Waltham Forest,-0.0222866,5
4613,1111536,Retailers - other,10.0,51.5687802,346816,531,Waltham Forest,-0.0207047,3
7844,514573,Takeaway/sandwich shop,5.0,51.6191609,44243,531,Waltham Forest,0.0054796,4
1,1838476,Restaurant/Cafe/Canteen,10.0,51.5636167,351716,531,Waltham Forest,0.0100626,3
4613,515677,Retailers - other,5.0,51.5752019,9843,531,Waltham Forest,-0.0298503,4
1,1630820,Restaurant/Cafe/Canteen,5.0,51.5770602,350746,531,Waltham Forest,-0.0163185,4
4613,515004,Retailers - other,5.0,51.6310902,5778,531,Waltham Forest,0.0030582,5
4613,947754,Retailers - other,0.0,51.5744258,320178,531,Waltham Forest,-0.0120891,5
4613,860589,Retailers - other,0.0,51.57054671,320176,531,Waltham Forest,0.01201031,5
4613,514120,Retailers - other,0.0,51.6090428,13758,531,Waltham Forest,-0.0012922,5
4613,1099275,Retailers - other,0.0,51.6360567,9139,531,Waltham Forest,-0.0135153,5
4613,515189,Retailers - other,15.0,51.5873148,6052,531,Waltham Forest,-0.0080192,1
4613,1469795,Retailers - other,5.0,51.59811316,349977,531,Waltham Forest,-0.016637,4
1,514616,Restaurant/Cafe/Canteen,10.0,51.5743942,462,531,Waltham Forest,-0.0112824,3
1,1371596,Restaurant/Cafe/Canteen,5.0,51.566751,349172,531,Waltham Forest,0.0034769,4
4613,1690861,Retailers - other,10.0,51.5823497,350999,531,Waltham Forest,-0.0292383,3
1,1838469,Restaurant/Cafe/Canteen,5.0,51.5748439,351707,531,Waltham Forest,-0.0112916,5
1,1903511,Restaurant/Cafe/Canteen,0.0,51.5714819,9102749,531,Waltham Forest,-0.0225355,4
1,1255688,Restaurant/Cafe/Canteen,5.0,51.5889406,348149,531,Waltham Forest,-0.0201325,5
7841,592027,Other catering premises,10.0,51.5769848,13339,531,Waltham Forest,0.0108287,3
1,1064462,Restaurant/Cafe/Canteen,5.0,51.5935733,344449,531,Waltham Forest,-0.0053635,4
1,1698806,Restaurant/Cafe/Canteen,10.0,51.57578,351032,531,Waltham Forest,-0.01344,3
7843,947749,Pub/bar/nightclub,0.0,51.5910928,319835,531,Waltham Forest,-0.0428361,5
4613,1042181,Retailers - other,10.0,51.5533993,342322,531,Waltham Forest,0.0054434,3
1,1883539,Restaurant/Cafe/Canteen,5.0,51.5875956,351904,531,Waltham Forest,-0.0039073,5
1,1707347,Restaurant/Cafe/Canteen,10.0,51.5661991,351048,531,Waltham Forest,0.0099745,3
1,1613509,Restaurant/Cafe/Canteen,5.0,51.5910928,350651,531,Waltham Forest,-0.0428361,5
4613,1045282,Retailers - other,10.0,51.5687036,342399,531,Waltham Forest,-0.0087312,3
4613,570131,Retailers - other,10.0,51.5581971,63199,531,Waltham Forest,-0.0064347,3
1,514662,Restaurant/Cafe/Canteen,5.0,51.569778,47530,531,Waltham Forest,-0.0367517,5
4613,1379657,Retailers - other,5.0,51.5673282,349212,531,Waltham Forest,-0.0338413,4
7844,1199142,Takeaway/sandwich shop,,51.5807688,347432,531,Waltham Forest,-0.0181346,4
7844,1300836,Takeaway/sandwich shop,5.0,51.5913952,348604,531,Waltham Forest,-0.0394014,5
7844,1852482,Takeaway/sandwich shop,15.0,51.5708548,351772,531,Waltham Forest,-0.02428,1
4613,1383298,Retailers - other,10.0,51.5766118,349175,531,Waltham Forest,-0.0153277,1
1,1723369,Restaurant/Cafe/Canteen,5.0,51.58941,351167,531,Waltham Forest,-0.0303913,5
1,1534760,Restaurant/Cafe/Canteen,5.0,51.6089366,350311,531,Waltham Forest,0.0001907,5
1,1222175,Restaurant/Cafe/Canteen,10.0,51.5638827,347832,531,Waltham Forest,-0.0108031,3
7844,1779463,Takeaway/sandwich shop,,51.5907344,351408,531,Waltham Forest,-0.0203867,5
4613,515088,Retailers - other,10.0,51.618063,5911,531,Waltham Forest,-0.0177679,1
7844,746153,Takeaway/sandwich shop,5.0,51.5845515,138702,531,Waltham Forest,-0.0195436,5
4613,515377,Retailers - other,5.0,51.6033035,6751,531,Waltham Forest,0.0019939,4
4613,514958,Retailers - other,5.0,51.573479,5684,531,Waltham Forest,0.0091699,5
4613,1888447,Retailers - other,10.0,51.5651616,351916,531,Waltham Forest,0.0028155,3
4613,514954,Retailers - other,5.0,51.5732435,5679,531,Waltham Forest,-0.0007257,4
1,1756201,Restaurant/Cafe/Canteen,0.0,51.5907045,351347,531,Waltham Forest,-0.0172391,5
1,515502,Restaurant/Cafe/Canteen,5.0,51.5683927,8849,531,Waltham Forest,0.0084407,5
1,877907,Restaurant/Cafe/Canteen,0.0,51.5862311,320740,531,Waltham Forest,-0.0204956,5
4613,1838467,Retailers - other,5.0,51.5763811,351705,531,Waltham Forest,-0.014977,5
1,1799016,Restaurant/Cafe/Canteen,5.0,51.555129,351498,531,Waltham Forest,0.0052598,4
1,1834616,Restaurant/Cafe/Canteen,0.0,51.5860395,351682,531,Waltham Forest,-0.0203307,5
1,1862578,Restaurant/Cafe/Canteen,10.0,51.5682074,351803,531,Waltham Forest,0.0098033,3
1,1888454,Restaurant/Cafe/Canteen,10.0,51.5725914,351924,531,Waltham Forest,-0.0174076,3
1,1878171,Restaurant/Cafe/Canteen,,51.5754483,351892,531,Waltham Forest,-0.0124631,5
4613,1171304,Retailers - other,15.0,51.5525015,347273,531,Waltham Forest,0.0058799,0
7844,514322,Takeaway/sandwich shop,5.0,51.565335,268,531,Waltham Forest,-0.0105377,4
7844,1296835,Takeaway/sandwich shop,10.0,51.5726238,348568,531,Waltham Forest,-0.0081703,3
1,515025,Restaurant/Cafe/Canteen,5.0,51.6337528,58210,531,Waltham Forest,0.0093315,5
4613,1878165,Retailers - other,5.0,51.5595387,351885,531,Waltham Forest,0.0071706,4
7841,947811,Other catering premises,10.0,51.5909157,338981,531,Waltham Forest,-0.0188774,3
7841,1587179,Other catering premises,15.0,51.5910347,350526,531,Waltham Forest,-0.0190021,1
1,1129625,Restaurant/Cafe/Canteen,5.0,51.5798829,346955,531,Waltham Forest,-0.0328236,5
1,1029208,Restaurant/Cafe/Canteen,0.0,51.5803538,342126,531,Waltham Forest,-0.0330198,5
1,689555,Restaurant/Cafe/Canteen,5.0,51.6097111,68815,531,Waltham Forest,-0.0173663,5
1,1683357,Restaurant/Cafe/Canteen,5.0,51.5704213,350964,531,Waltham Forest,0.0138981,4
4613,1243312,Retailers - other,0.0,51.5524476,348106,531,Waltham Forest,0.0058776,5
1,1744350,Restaurant/Cafe/Canteen,,51.5872576,351293,531,Waltham Forest,-0.0417529,5
1,710305,Restaurant/Cafe/Canteen,0.0,51.6316141,139328,531,Waltham Forest,0.005032,5
1,592030,Restaurant/Cafe/Canteen,10.0,51.6087396,27128,531,Waltham Forest,0.0001388,3
4613,1111535,Retailers - other,0.0,51.5818562,340871,531,Waltham Forest,-0.0186214,5
4613,1333669,Retailers - other,5.0,51.6321281,348716,531,Waltham Forest,0.0054737,5
1,1022661,Restaurant/Cafe/Canteen,0.0,51.6233602,342031,531,Waltham Forest,-0.0178116,5
4613,515157,Retailers - other,5.0,51.5652494,6003,531,Waltham Forest,0.0097739,4
7844,911477,Takeaway/sandwich shop,10.0,51.5867422,339641,531,Waltham Forest,-0.0029053,4
1,1852475,Restaurant/Cafe/Canteen,10.0,51.5793321,351759,531,Waltham Forest,-0.0182548,1
4613,514411,Retailers - other,5.0,51.5877785,36192,531,Waltham Forest,-0.0360632,5
7844,1046670,Takeaway/sandwich shop,0.0,51.5846425,342578,531,Waltham Forest,-0.0196118,5
7844,605209,Takeaway/sandwich shop,5.0,51.5807533,64526,531,Waltham Forest,-0.0327139,4
7844,626968,Takeaway/sandwich shop,5.0,51.6082535,67680,531,Waltham Forest,-0.0014135,4
4613,515295,Retailers - other,0.0,51.6185542,6246,531,Waltham Forest,0.0073019,5
7844,514575,Takeaway/sandwich shop,0.0,51.6167985,44279,531,Waltham Forest,-0.0185019,5
7844,838842,Takeaway/sandwich shop,0.0,51.5703804,320672,531,Waltham Forest,-0.007922,5
7844,515179,Takeaway/sandwich shop,5.0,51.5682525,60380,531,Waltham Forest,0.0092714,5
7844,514509,Takeaway/sandwich shop,0.0,51.5759393,41089,531,Waltham Forest,-0.0117201,5
7844,514635,Takeaway/sandwich shop,5.0,51.5551932,46937,531,Waltham Forest,-0.0085279,4
1,965079,Restaurant/Cafe/Canteen,10.0,51.5837284,340884,531,Waltham Forest,-0.0192618,3
1,515358,Restaurant/Cafe/Canteen,5.0,51.5845081,6476,531,Waltham Forest,-0.0223026,4
4613,515343,Retailers - other,0.0,51.6192556,63492,531,Waltham Forest,-0.017037,5
1,1051925,Restaurant/Cafe/Canteen,5.0,51.5880069,342820,531,Waltham Forest,-0.0037738,5
4613,535499,Retailers - other,25.0,51.5845489,63875,531,Waltham Forest,-0.0220554,0
1,689539,Restaurant/Cafe/Canteen,5.0,51.6197481,67400,531,Waltham Forest,-0.0169144,5
4613,515535,Retailers - other,0.0,51.5836923,9103,531,Waltham Forest,-0.0240557,5
4613,690013,Retailers - other,20.0,51.5767625,138727,531,Waltham Forest,-0.0162593,1
4613,514691,Retailers - other,10.0,51.6069895,48802,531,Waltham Forest,-0.0016423,3
1,1679437,Restaurant/Cafe/Canteen,10.0,51.6093857,350952,531,Waltham Forest,-0.0013638,3
7844,1903506,Takeaway/sandwich shop,5.0,51.5528822,9102743,531,Waltham Forest,-0.0048352,4
7844,1001910,Takeaway/sandwich shop,0.0,51.6041256,340898,531,Waltham Forest,-0.0210178,5
1,1630818,Restaurant/Cafe/Canteen,5.0,51.5841102,350744,531,Waltham Forest,-0.0189709,5
1,1267509,Restaurant/Cafe/Canteen,5.0,51.633762,348386,531,Waltham Forest,0.0093174,5
4613,1814774,Retailers - other,15.0,51.5715076,351575,531,Waltham Forest,-0.0224622,1
4613,515243,Retailers - other,10.0,51.5833455,61719,531,Waltham Forest,-0.0237532,2
1,1829832,Restaurant/Cafe/Canteen,,51.6339112,351672,531,Waltham Forest,0.010061,3
4613,1613517,Retailers - other,5.0,51.5642476,350663,531,Waltham Forest,-0.0222866,3
7841,1414362,Other catering premises,5.0,51.5642476,349483,531,Waltham Forest,-0.0222866,5
7843,1814775,Pub/bar/nightclub,10.0,51.5703697,351576,531,Waltham Forest,-0.0094088,3
1,1082461,Restaurant/Cafe/Canteen,5.0,51.5592414,342252,531,Waltham Forest,-0.0080914,5
7844,1624120,Takeaway/sandwich shop,10.0,51.5840899,350712,531,Waltham Forest,-0.0241684,3
1,1601442,Restaurant/Cafe/Canteen,10.0,51.5682908,350584,531,Waltham Forest,-0.0301056,3
1,1756205,Restaurant/Cafe/Canteen,0.0,51.5872533,351351,531,Waltham Forest,-0.0033448,4
1,1779467,Restaurant/Cafe/Canteen,10.0,51.5727601,351416,531,Waltham Forest,-0.0082509,3
1,1779462,Restaurant/Cafe/Canteen,0.0,51.5642728,351407,531,Waltham Forest,-0.0062412,4
1,1707353,Restaurant/Cafe/Canteen,10.0,51.5579355,351054,531,Waltham Forest,0.0177898,3
1,1867012,Restaurant/Cafe/Canteen,15.0,51.5652391,351837,531,Waltham Forest,0.0098456,1
7844,1109329,Takeaway/sandwich shop,5.0,51.6104274,346810,531,Waltham Forest,-0.0177106,4
7844,1756212,Takeaway/sandwich shop,5.0,51.5850778,351358,531,Waltham Forest,-0.0012749,4
1,1693180,Restaurant/Cafe/Canteen,5.0,51.5673335,351014,531,Waltham Forest,0.010948,5
4613,577613,Retailers - other,0.0,51.5743832,63263,531,Waltham Forest,-0.0106334,4
1,1557509,Restaurant/Cafe/Canteen,,51.5822663,350379,531,Waltham Forest,-0.0296317,3
7844,1888462,Takeaway/sandwich shop,5.0,51.5838104,351932,531,Waltham Forest,-0.0241228,4
7844,1557503,Takeaway/sandwich shop,10.0,51.5891878,350370,531,Waltham Forest,-0.029477,3
7844,899260,Takeaway/sandwich shop,10.0,51.5701446,139078,531,Waltham Forest,-0.0248303,1
4613,514860,Retailers - other,0.0,51.5979571,54281,531,Waltham Forest,-0.0151781,5
7843,1917481,Pub/bar/nightclub,0.0,51.596716,9102808,531,Waltham Forest,-0.0349417,5
1,1045288,Restaurant/Cafe/Canteen,5.0,51.6085475,342435,531,Waltham Forest,0.0034954,5
4613,746179,Retailers - other,5.0,51.5867413,64904,531,Waltham Forest,-0.0294383,4
1,1779470,Restaurant/Cafe/Canteen,5.0,51.5612005,351421,531,Waltham Forest,0.0083258,5
1,1055368,Restaurant/Cafe/Canteen,10.0,51.576925,342881,531,Waltham Forest,-0.0162955,1
7844,1492675,Takeaway/sandwich shop,5.0,51.5693662,350096,531,Waltham Forest,-0.0080385,5
1,605214,Restaurant/Cafe/Canteen,5.0,51.5882153,65262,531,Waltham Forest,-0.0038657,4
4613,1613495,Retailers - other,0.0,51.5871811,350577,531,Waltham Forest,-0.0428308,5
4613,1014856,Retailers - other,0.0,51.5719992,60250,531,Waltham Forest,-0.0212143,5
7840,515150,Retailers - supermarkets/hypermarkets,0.0,51.5901926,59972,531,Waltham Forest,-0.0165267,5
7840,514096,Retailers - supermarkets/hypermarkets,,51.5744258,13011,531,Waltham Forest,-0.0120891,4
7840,515180,Retailers - supermarkets/hypermarkets,0.0,51.5803638,60416,531,Waltham Forest,-0.032543,5
7840,705014,Retailers - supermarkets/hypermarkets,5.0,51.5784021,6245,531,Waltham Forest,-0.0175014,5
7840,704993,Retailers - supermarkets/hypermarkets,0.0,51.5912666,138815,531,Waltham Forest,-0.0050891,5
7840,514693,Retailers - supermarkets/hypermarkets,5.0,51.5618814,48841,531,Waltham Forest,-0.0105153,5
7840,514480,Retailers - supermarkets/hypermarkets,0.0,51.5833556,39485,531,Waltham Forest,-0.0195522,5
7840,514920,Retailers - supermarkets/hypermarkets,0.0,51.5609516,56168,531,Waltham Forest,0.0081561,5
7840,535460,Retailers - supermarkets/hypermarkets,0.0,51.5873086,58253,531,Waltham Forest,-0.0370255,5
7840,514077,Retailers - supermarkets/hypermarkets,0.0,51.571862,12235,531,Waltham Forest,0.0137886,5
7840,552281,Retailers - supermarkets/hypermarkets,0.0,51.6080993,21924,531,Waltham Forest,-0.0013336,5
4613,1351342,Retailers - other,0.0,51.6170482,348537,531,Waltham Forest,-0.0056496,5
7840,514459,Retailers - supermarkets/hypermarkets,5.0,51.5788442,3870,531,Waltham Forest,-0.0069749,3
7840,514933,Retailers - supermarkets/hypermarkets,5.0,51.6158964,56368,531,Waltham Forest,-0.0178045,5
7840,514876,Retailers - supermarkets/hypermarkets,5.0,51.6319483,54720,531,Waltham Forest,0.0049456,5
7844,1707360,Takeaway/sandwich shop,5.0,51.5697123,351067,531,Waltham Forest,0.0132895,4
1,1042185,Restaurant/Cafe/Canteen,5.0,51.5785211,342327,531,Waltham Forest,-0.0170921,4
7843,514243,Pub/bar/nightclub,10.0,51.5788088,18335,531,Waltham Forest,-0.0054177,3
7843,514121,Pub/bar/nightclub,5.0,51.574417,138,531,Waltham Forest,-0.0136915,1
1,1888457,Restaurant/Cafe/Canteen,10.0,51.582593,351927,531,Waltham Forest,-0.0122094,3
1,1903505,Restaurant/Cafe/Canteen,5.0,51.5759565,9102742,531,Waltham Forest,-0.0137976,4
7843,1561311,Pub/bar/nightclub,10.0,51.5902985,350363,531,Waltham Forest,-0.0169408,1
7843,1079173,Pub/bar/nightclub,0.0,51.5608516,345475,531,Waltham Forest,0.0087432,5
7844,705015,Takeaway/sandwich shop,10.0,51.6206171,63202,531,Waltham Forest,-0.0167176,3
1,1544811,Restaurant/Cafe/Canteen,5.0,51.617513,350352,531,Waltham Forest,-0.0187452,5
7843,515510,Pub/bar/nightclub,5.0,51.5565785,8900,531,Waltham Forest,-0.0001005,5
7844,1488121,Takeaway/sandwich shop,5.0,51.6075594,350079,531,Waltham Forest,-0.0006696,5
1,1802378,Restaurant/Cafe/Canteen,5.0,51.5828508,351511,531,Waltham Forest,-0.0274845,4
1,1551881,Restaurant/Cafe/Canteen,5.0,51.5548344,137181,531,Waltham Forest,0.0195192,5
7843,514179,Pub/bar/nightclub,5.0,51.5806429,158,531,Waltham Forest,-0.0112263,5
7843,514195,Pub/bar/nightclub,10.0,51.5834749,160,531,Waltham Forest,-0.0266347,3
1,1012897,Restaurant/Cafe/Canteen,15.0,51.5703625,341854,531,Waltham Forest,-0.0244168,1
4613,515003,Retailers - other,0.0,51.5964825,5774,531,Waltham Forest,-0.0355005,5
4613,514987,Retailers - other,0.0,51.6307288,5753,531,Waltham Forest,0.002103,5
7843,1061421,Pub/bar/nightclub,5.0,51.5615487,343640,531,Waltham Forest,-0.0105154,4
7842,514185,Hotel/bed & breakfast/guest house,0.0,51.5763761,159,531,Waltham Forest,-0.0296264,5
4613,1296836,Retailers - other,10.0,51.6072594,348569,531,Waltham Forest,-7.07e-05,4
7843,514209,Pub/bar/nightclub,5.0,51.5797888,165,531,Waltham Forest,-0.041185,4
4613,514927,Retailers - other,0.0,51.6062061,5631,531,Waltham Forest,-0.0047527,5
7843,514085,Pub/bar/nightclub,0.0,51.6073263,125,531,Waltham Forest,0.0007555,5
7844,1601448,Takeaway/sandwich shop,5.0,51.5886035,350601,531,Waltham Forest,-0.0044839,5
1,693478,Restaurant/Cafe/Canteen,5.0,51.630341,61800,531,Waltham Forest,0.0005832,5
1,1371582,Restaurant/Cafe/Canteen,5.0,51.5805443,343836,531,Waltham Forest,-0.0309763,5
